,HSNS1,HSNS2,HSNS3,HSNS4,HSNS5,HSNS6,HSNS7,HSNS8,HSNS9,HSNS10,DDP1,DDP2,DDP3,DDP4,DDN1,DDN2,DDN3,DDN4,DDM1,DDM2,DDM3,DDM4,age,gender,accuracy,country,HSNScale
41456,2,2,3,2,3,3,2,2,4,3,3,3,3,5,2,1,2,2,4,5,3,2,21,1,92,US,0.46
41457,2,2,2,2,2,4,4,2,4,2,3,2,4,4,2,2,2,2,2,3,2,2,27,1,90,US,0.48
41458,3,3,5,5,5,1,5,5,1,5,5,4,5,4,1,1,1,1,5,5,1,4,23,1,100,RU,0.66
41459,4,5,5,2,2,5,5,4,4,4,1,1,1,5,5,2,2,4,4,2,2,1,24,1,80,AU,0.72
41460,3,1,5,2,4,4,2,3,4,2,2,2,5,4,5,3,3,1,4,2,1,2,19,1,68,GB,0.56
41461,2,4,4,2,4,4,2,3,4,2,2,2,2,4,4,4,3,2,2,4,2,2,23,1,90,AU,0.58
41462,2,4,3,2,4,2,4,2,5,2,1,1,1,4,5,3,3,4,1,4,4,2,21,1,88,US,0.56
41463,4,3,5,4,2,4,4,2,5,4,3,3,3,2,5,5,2,3,4,4,4,4,20,2,24,US,0.66
41464,3,3,4,2,4,4,4,2,4,2,3,2,3,3,4,3,4,1,2,4,3,1,19,2,88,US,0.6
41465,1,2,2,4,3,2,2,2,4,3,2,5,4,2,4,2,4,2,2,4,3,1,39,2,97,PH,0.44
41466,2,4,5,2,1,5,4,3,3,1,1,1,5,3,4,4,5,1,5,4,1,4,24,2,90,PL,0.58
41467,4,2,1,3,2,5,3,4,4,2,4,4,4,4,4,4,5,4,4,5,4,4,27,1,77,CA,0.56
41468,5,2,4,3,4,5,2,2,5,2,3,2,4,4,4,3,2,3,4,4,2,2,15,2,80,PH,0.64
41469,5,5,5,3,5,5,5,5,4,5,5,2,5,5,5,5,3,5,5,4,4,4,35,2,100,US,0.84
41470,5,5,5,5,4,4,5,4,5,5,2,2,2,5,4,2,3,2,2,4,4,2,19,1,90,NZ,0.84
41471,5,2,0,4,1,4,4,4,5,1,2,5,2,3,5,5,5,5,5,5,5,5,30,2,75,US,0.58
41472,3,2,1,4,4,5,3,5,1,5,5,5,5,4,4,4,5,5,5,5,5,5,23,1,99,GB,0.56
41473,4,5,4,2,4,5,5,4,4,4,2,1,2,4,5,5,4,4,5,4,4,4,22,1,80,US,0.74
41474,4,4,4,2,4,4,4,4,3,2,2,2,4,4,5,4,4,3,2,4,4,2,50,1,70,IE,0.66
41475,4,1,5,1,4,4,2,4,5,2,3,2,3,3,5,4,2,5,3,4,1,2,15,2,96,US,0.6
41476,3,2,1,2,2,5,2,4,5,4,3,5,4,4,5,4,5,4,4,5,5,4,19,1,90,GB,0.52
41478,2,5,5,4,4,4,5,4,2,4,4,3,4,4,4,4,4,3,5,5,4,4,21,1,90,US,0.7
41479,4,4,3,2,1,3,4,1,1,1,1,2,4,4,3,3,2,2,1,4,2,1,23,2,80,US,0.46
41480,5,3,4,4,4,4,3,5,2,4,4,3,2,3,3,2,3,2,2,2,3,2,19,2,66,US,0.68
41481,4,5,5,3,3,5,5,4,4,2,1,2,2,5,5,5,5,3,1,4,4,2,28,1,70,US,0.76
41482,4,2,2,3,3,4,2,4,3,3,4,4,4,4,5,4,5,3,4,5,4,4,27,1,80,CA,0.54
41483,5,1,4,4,5,5,1,4,4,4,4,4,5,5,4,5,4,4,2,5,5,1,26,1,87,US,0.66
41484,5,4,5,3,2,5,4,4,5,2,3,3,4,4,0,5,5,5,5,4,2,4,17,1,70,VN,0.74
41485,1,1,1,1,2,5,3,4,4,1,1,1,1,4,4,3,2,1,1,1,4,1,49,1,100,US,0.44
41486,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,20,1,95,US,0.9
41487,4,2,2,2,4,4,2,4,3,4,4,2,4,5,5,1,2,1,4,3,4,2,33,1,85,US,0.54
41488,4,4,4,2,3,4,4,3,3,2,2,3,2,5,3,2,3,3,2,2,3,0,64,1,75,US,0.62
41489,4,4,3,2,2,4,4,2,2,2,2,4,3,4,4,4,2,4,5,5,5,3,38,2,98,US,0.54
41490,2,4,4,2,1,2,4,4,4,2,2,1,4,4,4,2,2,2,2,4,2,2,60,1,90,CA,0.54
41491,4,1,4,5,4,4,2,4,4,3,4,4,4,5,3,3,3,3,3,4,2,0,15,1,86,GB,0.64
41492,2,3,2,3,4,4,4,2,2,3,3,2,3,3,2,3,2,2,4,5,3,2,46,1,85,US,0.52
41493,4,4,4,2,3,4,4,2,3,2,2,2,2,4,4,4,2,3,2,3,2,2,26,1,99,US,0.6
41494,2,2,2,2,2,2,2,2,2,2,1,1,2,3,4,2,1,2,1,1,2,1,66,1,95,US,0.36
41495,5,5,2,1,4,5,4,5,5,4,2,2,5,5,4,5,4,4,4,5,5,3,40,2,100,US,0.72
41496,2,2,1,1,2,3,2,1,1,1,1,1,2,5,2,2,2,1,1,2,1,1,20,1,75,IL,0.3
41497,2,3,3,3,4,3,4,3,3,3,3,4,2,5,3,3,3,3,3,4,2,3,38,1,90,US,0.56
41498,5,5,3,5,3,5,4,3,5,2,3,4,1,2,5,4,5,4,4,4,3,2,44,2,98,SE,0.76
41499,5,5,5,5,3,3,5,2,5,1,1,1,1,3,5,5,1,1,2,1,4,1,32,2,100,US,0.76
41500,5,1,1,3,3,5,4,5,3,1,1,1,1,1,3,3,1,1,1,4,1,1,25,1,90,US,0.6
41501,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,71,1,100,US,0.36
41502,3,4,3,2,2,4,3,3,2,2,2,1,2,4,4,3,2,2,1,2,3,2,70,1,90,CA,0.52
41503,5,5,2,2,2,4,5,4,4,2,2,2,3,4,5,4,4,2,2,3,2,2,17,1,83,US,0.66
41504,1,2,2,1,1,3,4,4,2,2,1,1,1,4,3,3,1,2,1,1,2,1,71,1,95,NZ,0.4
41505,4,4,2,3,1,3,3,2,4,2,1,1,4,4,3,4,3,3,4,4,1,2,20,2,89,RU,0.52
41506,3,2,3,3,3,5,2,2,4,2,4,4,4,4,3,3,2,2,2,3,3,2,19,1,90,US,0.54
41507,3,4,4,3,2,4,2,4,4,2,2,1,2,4,4,3,3,3,2,2,2,2,62,1,90,US,0.6
41508,4,4,3,4,2,4,4,2,4,4,3,2,1,4,3,2,1,3,3,4,3,2,58,1,90,US,0.62
41509,5,3,4,2,2,3,4,4,3,2,2,2,4,4,4,3,3,2,3,4,2,2,18,2,88,US,0.6
41510,4,2,5,4,4,5,5,3,3,4,5,5,4,4,4,4,2,4,4,5,2,4,19,2,95,GB,0.7
41511,5,3,4,5,5,1,3,5,3,4,4,5,2,3,5,5,2,4,1,4,1,1,27,1,99,MX,0.68
41513,4,3,4,2,4,4,4,4,4,2,3,3,4,4,3,3,2,3,4,4,4,2,33,2,95,US,0.66
41514,2,4,4,4,3,3,4,2,5,3,1,2,2,4,5,5,4,2,2,4,4,2,27,1,80,NZ,0.62
41515,4,4,4,2,2,2,4,4,2,2,2,2,2,4,4,4,2,2,2,4,4,2,44,2,99,US,0.56
41516,3,4,5,1,3,4,3,1,4,2,1,3,3,5,4,4,1,2,2,5,1,2,20,2,50,US,0.56
41517,3,3,3,2,2,3,3,3,3,1,1,1,2,2,1,2,2,2,1,1,2,2,40,2,90,US,0.5
41518,2,3,2,2,2,3,3,1,2,2,1,1,2,4,1,1,1,1,1,2,3,1,41,1,90,US,0.4
41519,2,5,4,2,2,4,5,2,2,2,2,2,2,4,4,3,2,2,4,4,4,2,27,2,90,US,0.56
41520,3,2,2,3,3,5,3,4,2,3,4,3,4,5,3,2,2,1,5,5,4,4,42,1,90,US,0.54
41521,1,1,2,3,4,5,1,3,2,4,5,5,5,5,1,1,1,2,4,4,4,4,18,1,99,US,0.44
41522,4,4,3,2,1,4,4,1,5,1,1,1,1,4,2,2,1,0,1,2,2,2,52,2,100,US,0.56
41523,5,1,3,5,5,5,3,5,5,5,5,5,5,5,3,3,5,3,5,5,5,5,72,1,95,CA,0.74
41524,2,3,2,2,2,2,4,2,2,1,1,2,2,5,4,2,4,2,2,4,2,1,28,2,30,US,0.42
41525,2,2,4,3,4,3,3,3,4,4,4,3,4,5,2,2,2,2,4,4,4,3,19,1,100,GB,0.56
41527,2,3,3,2,4,4,3,2,4,2,2,2,3,4,4,3,2,2,2,3,4,2,29,1,95,US,0.54
41528,4,1,3,4,2,5,2,3,4,4,5,4,5,5,4,3,4,4,4,4,4,3,26,1,100,US,0.56
41529,4,3,3,1,2,2,3,2,4,1,1,1,2,3,5,4,4,4,4,3,5,3,18,1,93,US,0.48
41530,1,5,5,1,1,5,5,1,5,1,1,1,2,5,4,2,1,1,1,2,4,1,17,2,75,US,0.58
41531,4,4,4,1,1,4,4,4,5,2,1,4,3,5,4,5,2,1,4,4,4,2,22,1,80,PH,0.62
41532,2,4,1,2,3,4,3,2,3,2,1,1,2,3,2,1,1,1,1,1,1,1,52,1,99,US,0.48
41533,5,1,2,1,4,2,2,4,1,4,5,2,4,5,4,3,4,2,3,5,4,3,48,1,100,US,0.44
41534,4,2,4,3,1,5,3,4,4,1,1,1,3,4,4,1,1,2,2,4,2,1,32,1,80,US,0.6
41535,3,4,4,1,1,2,4,2,5,1,3,1,4,4,3,4,3,2,2,4,2,2,25,1,83,US,0.52
41536,5,5,5,2,1,5,5,1,5,1,4,1,1,5,5,5,1,4,4,5,2,1,16,2,93,US,0.68
41537,2,2,3,3,3,3,3,3,3,3,1,1,1,3,3,2,1,1,1,2,1,1,25,2,90,US,0.5
41538,4,0,4,2,3,4,3,2,4,3,4,4,4,4,2,2,3,2,4,3,2,3,16,2,52,US,0.52
41539,4,4,1,1,2,5,0,2,5,2,2,1,2,5,4,3,1,2,4,5,5,5,20,1,60,ID,0.48
41540,1,4,4,1,2,2,5,1,5,1,1,1,4,4,5,4,4,1,2,4,2,3,18,1,95,CA,0.5
41541,2,2,3,2,4,3,3,2,4,4,3,2,4,4,4,2,2,3,2,4,4,2,24,2,99,US,0.5
41542,2,5,5,4,3,4,5,2,4,3,2,2,2,4,4,3,4,2,3,4,1,2,25,2,90,ZA,0.68
41543,5,2,2,2,4,4,4,2,5,2,2,2,2,3,5,4,3,2,2,5,4,1,20,1,99,US,0.6
41544,2,1,2,4,4,5,2,5,4,4,4,5,4,5,5,5,4,2,5,5,4,4,29,1,90,US,0.58
41545,3,5,4,2,3,4,4,1,4,1,1,1,3,5,4,1,1,1,1,1,1,1,23,2,100,US,0.6
41546,3,4,3,3,2,4,3,2,3,3,2,1,3,3,3,3,2,3,2,3,2,2,15,2,80,IN,0.54
41548,5,2,4,3,5,4,2,4,5,2,4,5,5,4,5,5,5,3,3,5,5,4,19,1,90,CA,0.68
41549,2,4,3,4,2,3,4,2,3,2,1,1,1,4,3,4,3,2,2,4,2,2,47,2,90,IE,0.54
41550,5,5,5,5,2,5,5,5,5,1,2,1,2,3,5,3,4,2,2,5,4,2,18,2,80,IE,0.84
41551,4,4,2,3,3,3,4,2,3,2,4,4,2,4,4,4,2,4,4,5,4,3,45,1,80,IL,0.56
41552,4,5,5,4,4,3,5,4,5,3,2,4,3,3,4,4,4,4,2,4,3,4,15,1,85,IE,0.78
41553,5,5,5,3,4,5,4,5,5,4,2,5,5,5,5,4,5,1,5,5,5,5,20,1,90,JO,0.82
41554,3,4,4,4,3,5,4,5,5,3,5,2,5,5,5,4,5,3,3,4,4,2,19,1,75,AU,0.74
41555,4,3,2,4,4,4,3,4,3,4,4,2,5,5,4,2,4,4,4,4,4,4,43,1,50,HK,0.62
41556,4,2,2,2,3,4,3,4,4,2,2,3,3,4,4,4,4,3,3,4,2,2,34,2,89,AU,0.56
41557,4,5,4,3,4,4,5,4,3,2,5,4,2,5,5,5,4,5,5,5,4,4,34,1,65,GB,0.72
41558,4,2,2,2,2,3,3,2,4,1,1,1,2,3,4,2,4,3,2,4,4,2,22,1,85,AU,0.48
41559,4,5,2,4,3,4,4,3,4,1,4,5,2,5,5,4,5,3,4,5,5,4,18,1,80,NL,0.66
41560,5,4,5,2,2,5,4,5,4,5,4,5,5,5,4,4,4,4,5,5,5,4,19,2,95,PH,0.72
41561,3,4,2,5,4,5,3,2,3,4,3,2,4,4,5,3,3,4,2,2,2,2,17,1,86,GB,0.62
41562,4,4,2,2,3,3,3,2,4,2,1,1,3,4,4,3,1,2,1,2,1,1,69,2,90,US,0.54
41563,4,4,4,2,2,3,4,4,4,1,1,1,1,4,3,3,2,1,1,1,2,4,70,1,95,US,0.62
41564,5,4,5,5,4,5,5,4,5,1,3,5,5,4,5,4,3,5,4,4,5,3,19,1,70,NO,0.84
41565,5,4,3,5,5,5,5,5,5,4,5,5,5,5,5,3,4,5,4,5,5,5,50,1,100,CA,0.84
41566,4,1,2,1,1,3,1,1,1,1,1,1,2,3,1,4,4,1,2,4,4,3,28,1,90,US,0.3
41567,3,2,4,4,3,5,5,4,2,4,4,3,4,4,5,5,5,4,5,5,4,4,24,1,100,BR,0.64
41568,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,16,2,99,HK,0.86
41569,4,5,4,4,3,3,5,3,4,5,2,4,4,4,5,5,5,4,3,4,4,4,18,1,75,US,0.7
41570,5,5,4,2,2,4,5,2,2,2,1,1,2,4,4,4,4,2,2,2,2,1,25,2,80,US,0.62
41571,5,2,2,2,3,2,5,3,4,4,5,3,4,1,5,1,2,2,2,4,1,2,14,2,89,US,0.56
41572,4,4,4,4,4,2,4,2,4,3,1,2,2,4,2,2,1,4,3,5,4,3,16,2,75,GB,0.64
41573,2,3,3,2,2,2,2,2,2,0,3,1,2,4,3,3,3,3,2,2,3,2,69,1,99,US,0.4
41575,2,4,1,4,5,5,4,5,5,5,1,2,4,5,2,1,1,1,1,4,4,2,24,1,90,CA,0.7
41576,5,2,1,1,4,3,4,2,2,2,1,1,1,4,4,5,4,1,5,1,5,1,31,2,100,IL,0.48
41577,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,18,1,100,US,0.9
41578,2,1,4,4,2,4,2,2,2,2,4,3,4,3,5,2,3,1,3,4,4,3,17,1,85,GB,0.46
41579,2,1,2,2,4,5,3,4,4,5,5,3,5,5,4,4,2,4,5,5,5,4,15,1,80,DE,0.54
41580,5,4,5,2,4,5,5,5,5,4,2,2,2,5,4,4,4,4,4,4,4,4,32,1,100,US,0.8
41581,5,5,5,1,5,5,5,5,5,4,5,5,5,5,5,2,5,1,5,5,5,5,24,1,50,US,0.82
41582,4,4,4,2,2,4,4,4,4,1,1,1,4,5,4,2,2,2,4,4,2,2,20,1,50,US,0.64
41583,5,2,4,4,5,5,4,2,4,5,5,4,5,5,4,4,4,2,4,4,5,4,18,1,99,US,0.7
41584,3,3,3,3,3,4,4,3,5,2,3,2,3,1,4,2,2,2,3,5,4,2,20,2,60,GB,0.62
41585,1,2,0,3,3,4,4,2,0,1,2,3,2,4,5,2,2,2,3,5,4,3,16,1,85,US,0.38
41586,5,5,4,5,5,5,5,5,5,5,4,3,5,4,5,5,5,5,4,5,5,4,25,2,85,US,0.88
41587,4,1,2,2,3,4,1,4,2,2,4,4,5,5,2,2,2,5,4,5,4,4,28,1,90,US,0.46
41588,3,2,2,2,4,4,4,4,2,2,2,1,2,2,3,3,4,2,1,3,2,2,29,2,80,US,0.54
41589,5,4,5,5,5,4,5,5,4,3,4,3,4,4,5,5,5,4,5,5,4,4,23,1,90,US,0.84
41590,5,2,5,2,5,5,2,4,4,2,4,4,4,3,2,1,3,1,4,4,3,3,16,1,80,US,0.68
41591,5,5,5,2,3,5,5,3,5,3,4,4,5,5,5,5,4,3,5,5,4,4,20,2,100,RO,0.76
41592,4,5,5,2,1,3,5,2,5,1,1,1,1,3,4,2,1,1,1,4,2,1,27,2,99,GB,0.64
41593,5,4,4,1,1,1,4,2,4,1,1,1,1,5,1,1,1,1,1,1,1,1,20,1,100,GB,0.52
41594,4,2,2,4,5,5,3,4,4,4,4,5,4,3,5,4,5,4,4,5,5,4,19,1,90,US,0.66
41595,1,2,1,4,4,4,3,3,4,2,2,3,4,5,4,4,2,2,4,5,3,3,45,1,85,GB,0.52
41596,2,3,2,2,2,2,3,2,2,2,1,2,2,4,4,2,2,1,1,2,2,1,46,2,80,GB,0.4
41597,5,3,4,4,5,3,4,5,5,5,5,4,5,5,3,3,1,5,4,5,4,4,20,1,65,US,0.76
41598,5,5,1,5,1,5,3,5,5,1,2,5,1,5,5,5,3,5,5,5,5,1,18,2,100,US,0.7
41599,4,3,3,3,4,4,3,4,4,3,3,2,4,4,3,3,2,3,4,4,4,3,33,2,100,US,0.64
41600,3,4,2,2,2,2,4,2,2,2,1,1,1,2,4,3,1,2,1,3,2,2,53,2,80,US,0.46
41601,4,3,4,4,4,5,5,4,5,2,2,3,2,5,5,4,4,3,5,5,4,4,24,1,90,GB,0.76
41602,5,4,3,3,3,5,3,3,4,3,3,1,3,2,4,3,2,2,2,5,3,3,26,2,89,GB,0.66
41603,2,4,4,1,2,2,3,2,4,1,1,1,1,4,4,3,1,2,1,2,3,1,39,2,75,AU,0.48
41604,5,5,4,4,5,4,5,4,4,3,4,5,4,4,5,5,5,4,5,5,4,4,21,1,76,PL,0.8
41605,3,1,4,2,3,5,4,4,5,2,4,2,3,4,3,2,3,2,2,5,4,2,18,1,90,CA,0.62
41606,4,4,4,3,4,5,5,4,4,4,4,4,4,5,5,4,5,4,4,5,4,4,20,1,50,ES,0.74
41607,1,5,2,4,1,1,3,2,4,2,1,1,1,4,5,5,5,5,1,1,1,1,25,1,50,US,0.46
41608,5,5,4,4,4,4,5,4,4,3,1,3,4,5,5,5,5,2,3,5,4,4,39,2,89,US,0.78
41609,3,2,2,5,4,4,2,4,4,1,4,2,5,5,5,4,2,5,3,4,4,3,22,1,100,US,0.6
41610,5,5,5,3,1,4,5,3,4,4,2,2,2,5,4,2,1,4,3,4,1,3,21,2,70,PL,0.7
41611,5,3,2,3,4,5,5,3,4,5,4,4,2,4,5,4,3,4,5,5,5,5,41,1,100,SG,0.68
41612,5,3,5,5,5,5,4,4,4,2,2,5,4,3,4,5,5,5,5,5,5,5,15,1,96,US,0.8
41613,4,2,2,4,2,4,2,3,5,2,5,4,3,4,4,1,3,3,3,5,4,3,22,1,90,AU,0.56
41614,2,5,4,1,1,5,4,1,4,1,1,1,1,1,4,4,3,4,1,1,1,1,22,2,80,US,0.54
41615,5,1,2,5,5,5,2,5,5,4,3,5,4,5,5,5,5,5,4,5,4,3,17,1,90,US,0.7
41616,4,1,4,2,4,5,1,2,1,4,4,2,4,5,1,1,2,1,4,4,3,3,25,1,90,US,0.48
41617,5,5,2,1,2,2,5,2,4,1,1,1,1,1,4,4,4,1,1,4,1,1,58,2,90,US,0.56
41618,3,3,3,1,2,5,3,2,4,1,1,1,2,3,3,3,2,2,2,4,3,2,35,2,100,CA,0.52
41619,4,5,5,4,5,5,5,5,5,4,4,4,5,5,4,4,4,5,4,5,5,5,20,2,90,AU,0.86
41620,2,5,2,2,1,4,4,1,2,1,1,1,1,1,3,2,1,1,1,2,3,1,21,2,90,US,0.46
41621,2,2,4,2,2,4,4,1,3,1,1,1,3,1,5,2,1,2,1,3,1,1,18,1,90,US,0.48
41622,4,5,5,3,3,4,5,3,4,2,5,5,5,5,5,3,4,4,4,5,3,3,18,2,95,US,0.72
41623,3,3,3,3,1,5,3,1,2,1,2,1,2,4,4,4,4,2,2,4,4,2,20,1,89,US,0.48
41624,4,2,4,4,3,4,3,3,3,2,4,2,4,4,3,3,2,2,2,4,4,2,29,1,66,US,0.6
41625,5,2,2,5,4,4,4,5,4,4,5,4,5,5,5,5,5,4,5,5,4,5,25,1,90,US,0.7
41626,5,1,2,2,4,3,2,4,4,4,5,2,5,4,4,2,4,4,5,5,4,5,19,1,100,CA,0.54
41627,4,1,4,3,4,5,4,2,5,4,3,2,4,4,5,4,5,3,2,4,4,3,25,1,90,US,0.64
41628,4,5,5,2,1,4,5,1,5,1,1,1,1,3,4,5,1,3,1,2,1,1,18,1,96,CA,0.64
41629,4,2,2,2,3,4,4,2,4,1,3,2,2,2,4,4,4,3,2,3,3,2,21,1,89,CA,0.54
41630,2,5,5,2,3,5,5,2,4,2,2,2,2,5,5,5,4,3,2,2,2,2,19,1,80,IN,0.66
41631,4,4,4,2,3,4,4,3,4,3,2,2,3,4,4,4,2,3,2,3,2,2,45,1,75,US,0.64
41632,2,3,4,2,3,3,2,2,3,2,3,2,2,2,2,2,3,2,2,2,2,2,45,1,90,IN,0.48
41633,5,4,4,5,4,5,4,5,5,3,4,4,3,3,5,5,5,4,5,5,4,4,19,2,95,US,0.82
41634,4,1,4,4,4,4,4,4,4,1,5,3,5,5,5,4,3,4,4,4,5,4,17,1,90,US,0.66
41635,4,2,3,3,4,4,3,4,2,3,2,4,4,4,1,1,4,3,4,4,4,3,16,1,98,IN,0.58
41636,3,3,4,2,3,4,1,2,3,2,2,4,2,4,3,3,2,2,4,4,4,3,34,1,100,RO,0.5
41637,1,1,1,3,5,5,2,1,1,4,4,4,4,4,1,1,4,1,4,4,4,4,16,1,100,IN,0.4
41638,4,4,5,2,1,3,5,2,4,4,1,3,2,3,4,2,3,4,2,4,4,4,27,2,80,ZA,0.6
41639,4,3,4,3,1,3,4,2,4,1,1,1,3,4,4,4,4,3,1,3,3,2,15,1,95,IN,0.56
41640,5,5,5,5,3,5,5,4,5,1,1,3,4,5,5,4,4,5,5,4,4,5,25,2,99,IN,0.84
41641,4,4,4,2,2,4,2,2,4,2,2,2,2,4,4,4,4,4,2,4,4,2,21,1,70,AU,0.56
41642,2,3,4,3,2,4,3,2,4,3,4,1,4,4,4,2,2,1,3,4,2,2,15,2,94,AU,0.54
41643,3,4,4,4,3,5,4,2,5,2,4,3,4,4,4,4,4,4,4,4,4,2,34,1,100,GB,0.68
41644,5,4,5,2,4,5,5,4,2,5,4,4,4,4,4,2,4,4,5,4,4,4,37,1,95,NZ,0.72
41645,3,2,2,2,2,3,3,2,3,2,2,1,2,2,2,1,2,2,2,3,3,1,24,2,99,AU,0.44
41646,4,4,3,2,2,5,5,1,4,1,1,1,1,2,4,2,2,1,2,1,2,1,29,2,90,AU,0.6
41647,4,2,5,1,4,3,4,4,3,2,1,2,2,4,2,3,2,2,1,4,2,1,34,1,70,RO,0.6
41648,4,3,5,4,4,5,4,4,4,4,3,3,4,4,5,4,4,0,4,4,5,4,16,2,90,AU,0.74
41649,4,2,4,4,4,5,4,3,3,2,2,2,4,4,3,3,4,2,4,4,4,4,36,2,90,RO,0.66
41650,3,2,3,3,4,4,4,4,4,4,4,3,4,4,4,3,3,4,4,4,4,4,18,1,80,AU,0.62
41651,5,5,5,1,3,5,5,5,5,5,4,4,4,5,4,5,4,4,4,4,5,3,50,1,85,US,0.78
41652,5,1,5,5,5,5,2,5,5,5,5,5,5,5,4,2,3,2,4,5,4,2,17,3,85,AU,0.76
41653,5,4,4,3,3,4,4,3,2,2,2,2,4,2,5,5,5,4,4,4,4,4,22,2,60,AU,0.64
41654,5,1,3,3,4,4,4,5,2,5,5,5,5,2,1,2,4,2,5,5,4,4,15,2,100,DE,0.62
41655,4,4,4,1,1,3,4,4,5,2,1,1,2,2,2,3,1,1,1,4,4,1,27,1,85,US,0.6
41656,4,2,4,2,5,4,2,5,4,4,4,4,4,4,2,4,4,4,3,4,4,4,21,1,90,NL,0.64
41657,3,4,4,2,2,4,4,3,4,2,1,2,1,4,2,2,1,1,1,2,2,1,31,1,90,US,0.6
41659,5,5,4,3,4,5,5,4,4,4,5,2,3,5,5,4,3,4,5,5,5,4,21,1,75,AU,0.78
41660,5,1,4,5,5,5,1,5,3,5,5,5,2,5,2,3,2,4,5,5,5,5,15,2,100,DE,0.68
41661,1,5,1,1,1,5,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,22,2,100,LB,0.42
41662,4,2,3,2,1,4,3,3,2,2,2,1,1,2,5,5,4,3,2,2,3,2,31,1,85,NL,0.48
41663,5,4,5,3,4,4,5,4,5,4,4,5,4,5,4,5,5,4,3,4,3,4,17,1,90,US,0.78
41664,5,4,2,3,4,2,4,3,5,5,5,1,4,3,4,4,4,4,2,2,4,2,17,1,87,MU,0.64
41665,3,5,5,1,1,2,0,1,5,2,2,4,4,5,5,1,5,4,4,5,5,4,18,2,100,US,0.46
41666,5,3,5,4,4,5,2,4,5,2,3,3,4,5,3,4,4,3,3,4,3,3,34,2,98,RO,0.74
41667,4,5,3,3,1,3,4,2,4,2,1,4,1,3,5,5,2,2,4,4,2,3,15,1,100,US,0.58
41668,3,5,5,3,1,5,4,1,1,1,3,3,1,3,1,1,3,1,1,3,1,1,18,2,100,US,0.56
41669,5,5,5,3,3,4,5,5,4,4,2,2,4,1,5,5,4,4,3,4,4,1,22,1,90,CA,0.78
41670,5,4,1,4,4,5,5,5,4,5,5,5,5,5,5,4,5,4,5,5,1,4,20,2,90,GB,0.74
41671,4,4,4,2,2,2,4,2,4,2,1,1,2,4,4,4,2,2,4,4,2,2,37,2,99,CA,0.56
41672,4,2,4,4,1,4,2,1,4,1,1,1,1,1,3,2,1,1,1,1,1,1,19,2,98,US,0.52
41673,4,2,5,3,3,4,3,4,2,4,2,2,3,3,3,2,2,1,2,2,3,2,26,2,95,CA,0.6
41674,4,3,4,4,1,5,4,2,4,2,2,1,2,5,4,5,4,4,5,4,5,2,37,1,80,US,0.62
41676,5,5,5,3,5,5,4,5,5,5,1,3,4,5,4,4,4,3,2,4,2,2,19,3,82,CZ,0.84
41677,3,4,4,4,3,5,4,3,5,4,5,1,2,4,2,2,2,1,1,2,2,1,62,1,75,US,0.7
41678,2,3,2,1,2,3,2,2,2,1,2,1,2,2,2,2,2,1,2,4,4,1,44,1,100,US,0.38
41679,5,1,3,5,1,3,1,5,3,5,1,4,4,4,1,1,5,4,3,4,4,1,28,1,99,AU,0.54
41680,5,4,4,5,5,5,4,5,5,4,5,4,3,5,5,5,5,5,5,5,5,5,34,1,80,GB,0.84
41681,5,5,5,4,2,5,5,2,4,1,4,4,2,5,4,4,5,4,5,5,4,4,18,1,80,US,0.74
41682,5,1,1,2,4,5,1,5,5,2,4,5,2,4,3,2,1,2,3,4,4,3,35,1,85,SE,0.58
41683,5,5,5,4,4,4,5,3,5,3,2,2,2,4,5,5,3,2,4,4,3,2,19,2,100,CA,0.8
41684,1,5,4,5,3,5,4,2,2,3,1,2,1,4,5,4,4,5,5,5,4,3,18,2,37,ZA,0.62
41685,3,2,2,4,2,2,3,2,4,3,2,2,2,3,2,2,2,2,2,3,2,2,20,2,95,SI,0.48
41686,4,1,1,4,4,4,2,5,3,4,4,4,3,4,4,4,4,4,4,4,4,2,15,1,97,US,0.56
41687,4,2,2,4,4,4,4,4,4,4,2,2,4,4,4,4,4,3,2,2,2,2,44,1,90,US,0.64
41688,4,2,2,2,5,5,4,5,4,3,4,3,5,5,5,5,2,1,4,3,4,4,21,1,80,US,0.66
41689,3,3,4,2,3,5,4,3,3,2,2,1,3,5,2,3,2,3,3,4,2,2,22,1,80,US,0.6
41690,5,5,5,3,4,5,5,5,5,4,4,5,4,5,5,5,5,4,3,4,3,3,17,1,90,US,0.84
41691,2,5,4,2,2,4,5,2,2,1,1,1,1,5,4,4,2,2,2,4,2,1,17,1,95,US,0.56
41692,5,2,4,4,5,5,2,5,5,5,5,4,5,5,5,3,5,4,4,5,5,5,24,1,100,US,0.74
41693,4,2,4,3,3,5,3,4,3,4,5,3,5,5,1,1,1,2,4,2,1,3,16,1,77,US,0.62
41694,4,2,2,1,2,4,2,3,3,1,3,2,4,5,2,2,2,3,3,3,3,2,20,1,80,US,0.46
